year,month,region,total_survey_items,meat,dairy_eggs,fruit_vegetables,bread_cereal,other_foods,household_operations,health_personal_care,gasoline_diesel,cigarettes,home_heating_fuel,data_note,footnotes,data_source,region_code,geographic_boundary
2023,4,Haines Junction,119.1,111.4,117.8,117.5,127,121.4,140.1,138.2,104.1,,103.4,Between October 2011 and April 2016 there was no general store operating in Haines Junction. Data for April 2023 were revised in June 2024,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2023,4,Mayo,115.1,107.7,111.6,130.2,125.7,115.4,121.1,120.9,105.1,108.1,104.7,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2023,4,Old Crow,,,,,,,,,,,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2023,4,Teslin,116.9,120.4,112.7,126.1,131.7,122.5,127.1,133,101.4,101.4,100.1,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
2023,4,Watson Lake,116.6,113.4,123.7,122.6,116.5,123.4,121.4,127.3,97.6,114.4,102.7,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.WL,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.WL'>View boundary on map</a>
2023,4,Ross River,117.8,104.9,122,127.1,113.2,133.8,122.6,120.4,106.8,115.1,99.1,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.RR,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.RR'>View boundary on map</a>
2023,1,Carmacks,113.1,112.6,104,125.8,122.2,118.4,126.5,110.6,108.1,102.3,99.5,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.CM,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CM'>View boundary on map</a>
2023,1,Dawson,113.7,105.1,123.8,103.2,130.4,116.8,116.3,143.5,109,,106.7,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.DW,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DW'>View boundary on map</a>
2023,1,Faro,109.6,94.4,135.8,107.5,119.2,117.5,114.7,112.1,107.5,93.7,101,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.FO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.FO'>View boundary on map</a>
2023,1,Haines Junction,117.3,105.5,123.9,107.4,123,127.3,129.4,145.4,104.8,,99.5,Between October 2011 and April 2016 there was no general store operating in Haines Junction.,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2023,1,Mayo,116.5,112.2,117.2,126.5,124,121.4,126.6,124.4,104,105.4,105,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2023,1,Old Crow,,,,,,,,,,,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2023,1,Teslin,114.9,114.6,118.9,117.2,133.4,120.9,132.7,123.2,101.5,100.6,99.5,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
2023,1,Watson Lake,114.4,105.1,118.7,117,121.7,124.9,122.2,125.1,101.7,107,101.9,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.WL,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.WL'>View boundary on map</a>
2023,1,Ross River,116.4,103.6,116.6,127,116.5,127.3,131.2,113.7,109.1,111.9,99.1,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.RR,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.RR'>View boundary on map</a>
2022,10,Carmacks,113.3,112,103.9,125.6,132.4,114.3,119.5,117.9,104.9,103.5,102.8,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.CM,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CM'>View boundary on map</a>
2022,10,Dawson,118.1,105.3,133.7,109.6,141.7,126.3,126.3,143.6,107.2,100.9,106.5,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.DW,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DW'>View boundary on map</a>
2022,10,Faro,113.3,102.4,127.7,111.4,123.1,123.5,125.5,119.4,103,101,102.7,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.FO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.FO'>View boundary on map</a>
2022,10,Haines Junction,113,107.5,135.8,99.1,114.7,116,123.7,138.6,105.6,,102.8,Between October 2011 and April 2016 there was no general store operating in Haines Junction.,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2022,10,Mayo,115.7,104,120.3,126.4,118.1,120.9,125.1,129.2,101.4,107.9,103.9,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2022,10,Old Crow,,,,,,,,,,,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2022,10,Teslin,116.6,112.3,115.1,125.8,121.9,126.6,130.5,131.1,103.8,100.8,102.8,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
2022,10,Watson Lake,113.8,113.4,111.1,114.7,118.5,122.7,124,127.1,97.5,107,104.9,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.WL,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.WL'>View boundary on map</a>
2022,10,Ross River,115,112.1,113.6,120.7,123.6,118.7,122.8,119.5,103,112.6,104.3,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.RR,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.RR'>View boundary on map</a>
2022,7,Carmacks,115.1,108.8,111.8,126.6,123.5,120.3,121.9,125.3,107.2,103,103,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.CM,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CM'>View boundary on map</a>
2022,7,Dawson,116.7,101.9,128.4,113.2,131.2,125.4,123.4,142.6,109.6,99.4,105.8,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.DW,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DW'>View boundary on map</a>
2022,7,Faro,114.1,112.1,116.2,116.2,113.9,130.3,119.7,118.4,104.9,100.5,104.5,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.FO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.FO'>View boundary on map</a>
2022,7,Haines Junction,116.5,111.7,125.3,104.1,126.4,112.4,112.6,151.7,104.6,,103,Between October 2011 and April 2016 there was no general store operating in Haines Junction.,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2022,7,Mayo,117.6,98.1,121.7,138.7,116.6,128.4,125.6,122.4,102.9,107.3,103.4,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
2022,7,Old Crow,,,,,,,,,,,,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.OC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OC'>View boundary on map</a>
2022,7,Teslin,116,112.6,118.3,127.5,115.3,130.1,116.1,126.4,104,100,103,,Figures are derived from the Community Spatial Price Index Survey. The index compares prices in Whitehorse to prices in other Yukon communities (Whitehorse = 100). Null values indicate that figures are not available.,Community Spatial Price Index: Yukon Bureau of Statistics,YK.TE,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.TE'>View boundary on map</a>
