year,region,births,deaths,marriages,data_note,footnotes,data_source,region_code,geographic_boundary
2006,Yukon - Other,2,1,2,Includes the communities of Champagne; Elsa; Johnson’s Crossing; Keno; Mendenhall; Stewart Crossing; Swift River; and other locations outside of a Yukon community.,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.OTH,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.OTH'>View boundary on map</a>
2005,Beaver Creek,2,0,0,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.BC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.BC'>View boundary on map</a>
2005,Burwash Landing,1,0,1,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.BL,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.BL'>View boundary on map</a>
2005,Carcross,1,5,4,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.CC,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CC'>View boundary on map</a>
2005,Carmacks,9,1,4,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.CM,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.CM'>View boundary on map</a>
2005,Dawson,17,6,15,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.DW,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DW'>View boundary on map</a>
2005,Destruction Bay,0,0,0,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.DB,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.DB'>View boundary on map</a>
2005,Faro,2,0,1,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.FO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.FO'>View boundary on map</a>
2005,Haines Junction,5,4,8,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.HJ,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.HJ'>View boundary on map</a>
2005,Marsh Lake,5,1,8,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.MLK,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MLK'>View boundary on map</a>
2005,Mayo,2,0,1,,These population estimates are derived from data in Yukon government administrative records. Birth and death data represent events occurring within Yukon to Yukon residents only. Births are assigned to a community based on the Mother’s residential address. Marriages include all marriages occurring within Yukon regardless of a person's place of residence. Note that statistics may change due to revisions as additional administrative data become available.,Vital statistic estimates: Yukon Bureau of Statistics,YK.MO,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/8eb842adbd2d4cf6aaa881fd6a17d47c#GEO_CODE=YK.MO'>View boundary on map</a>
