census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Architecture; engineering; and related technologies,2320,2050,270,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Agriculture; natural resources and conservation,475,290,185,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Health and related fields,1330,315,1020,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs78'>78</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Personal; protective and transportation services,690,425,265,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Other fields of study,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs79'>79</a>,6001009
2011,Whitehorse - City,,,Total population aged 15 years and over by location of study compared with province or territory of residence,18635,9185,9450,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs80'>80</a>,6001009
2011,Whitehorse - City,Total population aged 15 years and over by location of study compared with province or territory of residence,,No postsecondary certificate; diploma or degree,7695,4060,3635,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by location of study compared with province or territory of residence,,With postsecondary certificate; diploma or degree,10940,5125,5815,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Location of study inside Canada,9625,4470,5155,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Same as province or territory of residence,2335,1005,1330,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Another province or territory,7290,3465,3820,,,,,,6001009
2011,Whitehorse - City,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Location of study outside Canada,1315,655,660,,,,,,6001009
2011,Alaska Highway North Region,,,Total population aged 15 years and over by highest certificate; diploma or degree,710,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,,No certificate; diploma or degree,140,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,,High school diploma or equivalent,145,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,,Postsecondary certificate; diploma or degree,425,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Apprenticeship or trades certificate or diploma,100,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,College; CEGEP or other non-university certificate or diploma,170,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate or diploma below bachelor level,30,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree at bachelor level or above,130,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Bachelor's degree,85,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree above bachelor level,40,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,,,Total population aged 25 to 64 years by highest certificate; diploma or degree,505,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 25 to 64 years by highest certificate; diploma or degree,,No certificate; diploma or degree,65,,,,,,,,YBS042039049018
