census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Tagish,,,Total private dwellings,432,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001046
2011,Tagish,,,Private dwellings occupied by usual residents,206,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001046
2011,Tagish,,,Population density per square kilometre,8.6,,,,...,...,,,6001046
2011,Tagish,,,Land area in square kilometres,45.59,,,,...,...,,,6001046
2011,Teslin,,,Population; 2011,122,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001036
2011,Teslin,,,Population; 2006,141,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001036
2011,Teslin,,,Population percentage change; 2006 to 2011,-13.5,,,,...,...,,,6001036
2011,Teslin,,,Total private dwellings,72,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001036
2011,Teslin,,,Private dwellings occupied by usual residents,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001036
2011,Teslin,,,Population density per square kilometre,63.6,,,,...,...,,,6001036
2011,Teslin,,,Land area in square kilometres,1.92,,,,...,...,,,6001036
2011,Teslin Land,,,Population; 2011,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,YBS006057007
2011,Teslin Land,,,Population; 2006,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,YBS006057007
2011,Teslin Land,,,Population percentage change; 2006 to 2011,,,,...,...,...,,,6001057
2011,Teslin Land,,,Total private dwellings,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,YBS006057007
2011,Teslin Land,,,Private dwellings occupied by usual residents,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001057
2011,Teslin Land,,,Population density per square kilometre,0,,,,...,...,,,YBS006057007
2011,Teslin Land,,,Land area in square kilometres,25.83,,,,...,...,,,6001057
2011,Teslin Post 13,,,Population; 2011,138,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001007
2011,Teslin Post 13,,,Population; 2006,156,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001057
2011,Teslin Post 13,,,Population percentage change; 2006 to 2011,-11.5,,,,...,...,,,6001057
2011,Teslin Post 13,,,Total private dwellings,87,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001057
2011,Teslin Post 13,,,Private dwellings occupied by usual residents,65,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001057
2011,Teslin Post 13,,,Population density per square kilometre,67.6,,,,...,...,,,6001057
2011,Teslin Post 13,,,Land area in square kilometres,2.04,,,,...,...,,,6001057
2011,Two and One-Half Mile Village,,,Population; 2011,0,,,E,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001034
2011,Two and One-Half Mile Village,,,Population; 2006,95,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001007
2011,Two and One-Half Mile Village,,,Population percentage change; 2006 to 2011,-100,,,E,...,...,,,6001034
2011,Two and One-Half Mile Village,,,Total private dwellings,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001007
2011,Two and One-Half Mile Village,,,Private dwellings occupied by usual residents,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001034
2011,Two and One-Half Mile Village,,,Population density per square kilometre,0,,,,...,...,,,6001007
2011,Two and One-Half Mile Village,,,Land area in square kilometres,5.17,,,,...,...,,,6001034
2011,Two Mile Village,,,Population; 2011,10,,,E,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001034
2011,Two Mile Village,,,Population; 2006,88,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001034
2011,Two Mile Village,,,Population percentage change; 2006 to 2011,-88.6,,,E,...,...,,,6001033
2011,Two Mile Village,,,Total private dwellings,5,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001034
2011,Two Mile Village,,,Private dwellings occupied by usual residents,5,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001034
2011,Two Mile Village,,,Population density per square kilometre,2.8,,,,...,...,,,6001033
2011,Two Mile Village,,,Land area in square kilometres,3.57,,,,...,...,,,6001033
2011,Upper Liard,,,Population; 2011,132,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001032
2011,Upper Liard,,,Population; 2006,178,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001032
2011,Upper Liard,,,Population percentage change; 2006 to 2011,-25.8,,,,...,...,,,6001032
2011,Upper Liard,,,Total private dwellings,87,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001032
2011,Upper Liard,,,Private dwellings occupied by usual residents,65,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001032
2011,Upper Liard,,,Population density per square kilometre,23,,,,...,...,,,6001032
2011,Upper Liard,,,Land area in square kilometres,5.74,,,,...,...,,,6001032
2011,Watson Lake,,,Population; 2011,802,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001003
2011,Watson Lake,,,Population; 2006,846,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001003
2011,Watson Lake,,,Population percentage change; 2006 to 2011,-5.2,,,,...,...,,,6001003
2011,Watson Lake,,,Total private dwellings,417,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001003
2011,Watson Lake,,,Private dwellings occupied by usual residents,350,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001003
2011,Watson Lake,,,Population density per square kilometre,131.3,,,,...,...,,,6001003
2011,Watson Lake,,,Land area in square kilometres,6.11,,,,...,...,,,6001003
2011,Whitehorse; Unorganized,,,Population; 2011,287,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001060
2011,Whitehorse; Unorganized,,,Population; 2006,264,,,A,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001060
2011,Whitehorse; Unorganized,,,Population percentage change; 2006 to 2011,8.7,,,,...,...,,,6001060
2011,Whitehorse; Unorganized,,,Total private dwellings,155,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001060
2011,Whitehorse; Unorganized,,,Private dwellings occupied by usual residents,126,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001060
2011,Whitehorse; Unorganized,,,Population density per square kilometre,0.1,,,,...,...,,,6001060
2011,Whitehorse; Unorganized,,,Land area in square kilometres,5046.68,,,,...,...,,,6001060
2011,Yukon; Unorganized,,,Population; 2011,1688,,,E,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001060
2011,Yukon; Unorganized,,,Population; 2006,1286,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census1'>1</a>,6001060
2011,Yukon; Unorganized,,,Population percentage change; 2006 to 2011,31.3,,,E,...,...,,,6001060
2011,Yukon; Unorganized,,,Total private dwellings,1088,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census2'>2</a>,6001060
2011,Yukon; Unorganized,,,Private dwellings occupied by usual residents,748,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census3'>3</a>,6001060
2011,Yukon; Unorganized,,,Population density per square kilometre,0,,,,...,...,,,6001060
2011,Yukon; Unorganized,,,Land area in square kilometres,465513.32,,,,...,...,,,6001060
