census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Mt. Lorne,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,,,Total number of private households by housing suitability,Household characteristics,170,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001044
2011,Mt. Lorne,Total number of private households by housing suitability,,Suitable,Household characteristics,150,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of private households by housing suitability,,Not suitable,Household characteristics,0,,,,...,...,,,6001044
2011,Mt. Lorne,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,160,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001044
2011,Mt. Lorne,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,150,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,,6001044
2011,Mt. Lorne,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,0,,,,...,...,,,6001044
2011,Mt. Lorne,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,95,,,,...,...,,,6001044
2011,Mt. Lorne,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,57.9,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001044
2011,Mt. Lorne,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001044
2011,Mt. Lorne,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,798,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001044
2011,Mt. Lorne,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,1018,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001044
2011,Mt. Lorne,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,399707,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001044
2011,Mt. Lorne,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,402150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001044
2011,Mt. Lorne,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,65,,,,...,...,,,6001044
2011,Mt. Lorne,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001043
2011,Mt. Lorne,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001043
2011,Mt. Lorne,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,624,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001043
2011,Mt. Lorne,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,693,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001043
2011,Old Crow,,,Total number of private households by tenure,Household characteristics,110,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001043
2011,Old Crow,Total number of private households by tenure,,Owner,Household characteristics,50,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by tenure,,Renter,Household characteristics,30,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by tenure,,Band housing,Household characteristics,30,,,,...,...,,,6001043
2011,Old Crow,,,Total number of private households by condominium status,Household characteristics,110,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001043
2011,Old Crow,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,110,,,,...,...,,,6001043
2011,Old Crow,,,Total number of private households by number of household maintainers,Household characteristics,110,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001043
2011,Old Crow,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,80,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,25,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001043
2011,Old Crow,,,Total number of private households by age group of primary household maintainers,Household characteristics,105,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,0,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,15,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,20,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,30,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,30,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,10,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,10,,,,...,...,,,6001043
2011,Old Crow,,,Total number of private households by number of persons per room,Household characteristics,110,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001043
2011,Old Crow,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,105,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001043
2011,Old Crow,,,Total number of private households by housing suitability,Household characteristics,110,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001043
2011,Old Crow,Total number of private households by housing suitability,,Suitable,Household characteristics,95,,,,...,...,,,6001043
2011,Old Crow,Total number of private households by housing suitability,,Not suitable,Household characteristics,15,,,,...,...,,,6001043
2011,Old Crow,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001043
2011,Old Crow,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,,,,x,...,...,,,6001043
2011,Old Crow,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,,6001043
2011,Old Crow,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,,,,x,...,...,,,6001043
2011,Old Crow,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,50,,,,...,...,,,6001043
2011,Old Crow,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,20,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001043
2011,Old Crow,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001043
2011,Old Crow,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,442,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001043
2011,Old Crow,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,640,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001043
2011,Old Crow,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,225246,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001043
2011,Old Crow,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,229159,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001043
2011,Old Crow,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,30,,,,...,...,,,6001043
2011,Old Crow,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,66.7,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001043
2011,Old Crow,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001043
2011,Old Crow,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,648,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001043
2011,Old Crow,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,680,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001043
2011,Pelly Crossing,,,Total number of private households by tenure,Household characteristics,135,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001041
2011,Pelly Crossing,Total number of private households by tenure,,Owner,Household characteristics,55,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by tenure,,Renter,Household characteristics,20,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by tenure,,Band housing,Household characteristics,60,,,,...,...,,,6001037
2011,Pelly Crossing,,,Total number of private households by condominium status,Household characteristics,135,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001041
2011,Pelly Crossing,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,130,,,,...,...,,,6001037
2011,Pelly Crossing,,,Total number of private households by number of household maintainers,Household characteristics,130,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001041
2011,Pelly Crossing,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,105,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,25,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001037
2011,Pelly Crossing,,,Total number of private households by age group of primary household maintainers,Household characteristics,135,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001041
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,10,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,10,,,,...,...,,,6001041
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,25,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,35,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,20,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,20,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,20,,,,...,...,,,6001037
2011,Pelly Crossing,,,Total number of private households by number of persons per room,Household characteristics,130,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001037
2011,Pelly Crossing,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,130,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001037
2011,Pelly Crossing,,,Total number of private households by housing suitability,Household characteristics,130,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001037
2011,Pelly Crossing,Total number of private households by housing suitability,,Suitable,Household characteristics,110,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of private households by housing suitability,,Not suitable,Household characteristics,25,,,,...,...,,,6001037
2011,Pelly Crossing,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,75,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001037
2011,Pelly Crossing,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,55,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,15,,,,...,...,,,6001037
2011,Pelly Crossing,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,10,,,,...,...,,,6001037
2011,Pelly Crossing,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,55,,,,...,...,,,6001037
2011,Pelly Crossing,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001037
2011,Pelly Crossing,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,30,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001037
2011,Pelly Crossing,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,510,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001037
2011,Pelly Crossing,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,836,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001037
2011,Pelly Crossing,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,250695,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001041
2011,Pelly Crossing,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,274106,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001041
2011,Pelly Crossing,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,25,,,,...,...,,,6001037
2011,Pelly Crossing,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,75,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001037
2011,Pelly Crossing,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001037
2011,Pelly Crossing,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,359,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001037
2011,Pelly Crossing,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,404,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001037
2011,Ross River,,,Total number of private households by tenure,Household characteristics,150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001037
2011,Ross River,Total number of private households by tenure,,Owner,Household characteristics,35,,,,...,...,,,6001037
2011,Ross River,Total number of private households by tenure,,Renter,Household characteristics,25,,,,...,...,,,6001037
2011,Ross River,Total number of private households by tenure,,Band housing,Household characteristics,95,,,,...,...,,,6001037
2011,Ross River,,,Total number of private households by condominium status,Household characteristics,150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001037
2011,Ross River,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001037
2011,Ross River,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,150,,,,...,...,,,6001037
2011,Ross River,,,Total number of private households by number of household maintainers,Household characteristics,150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001037
2011,Ross River,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,110,,,,...,...,,,6001037
2011,Ross River,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,40,,,,...,...,,,6001037
2011,Ross River,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001037
2011,Ross River,,,Total number of private households by age group of primary household maintainers,Household characteristics,150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,10,,,,...,...,,,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,25,,,,...,...,,,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,40,,,,...,...,,,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,40,,,,...,...,,,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,25,,,,...,...,,,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,20,,,,...,...,,,6001037
2011,Ross River,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,0,,,,...,...,,,6001037
2011,Ross River,,,Total number of private households by number of persons per room,Household characteristics,150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001037
2011,Ross River,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,140,,,,...,...,,,6001037
2011,Ross River,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,10,,,,...,...,,,6001037
2011,Ross River,,,Total number of private households by housing suitability,Household characteristics,150,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001037
2011,Ross River,Total number of private households by housing suitability,,Suitable,Household characteristics,130,,,,...,...,,,6001037
2011,Ross River,Total number of private households by housing suitability,,Not suitable,Household characteristics,15,,,,...,...,,,6001037
2011,Ross River,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,55,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001037
2011,Ross River,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,40,,,,...,...,,,6001037
2011,Ross River,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,10,,,,...,...,,,6001037
2011,Ross River,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,10,,,,...,...,,,6001037
2011,Ross River,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,30,,,,...,...,,,6001037
2011,Ross River,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001037
2011,Ross River,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001037
2011,Ross River,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,433,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001037
2011,Ross River,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,511,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001037
2011,Ross River,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,74930,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001037
2011,Ross River,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,113878,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001037
2011,Ross River,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,20,,,,...,...,,,6001037
2011,Ross River,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,40,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001037
2011,Ross River,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001037
2011,Ross River,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,868,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001037
2011,Ross River,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,760,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001037
2011,Teslin Region,,,Total number of private households by tenure,Household characteristics,115,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by tenure,,Owner,Household characteristics,75,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by tenure,,Renter,Household characteristics,35,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by tenure,,Band housing,Household characteristics,15,,,,,,,,6001057
2011,Teslin Region,,,Total number of private households by condominium status,Household characteristics,115,,,,,,,,6001057
2011,Teslin Region,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,110,,,,,,,,YBS006057007
2011,Teslin Region,,,Total number of private households by number of household maintainers,Household characteristics,115,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,80,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,30,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,,,,,YBS006057007
2011,Teslin Region,,,Total number of private households by age group of primary household maintainers,Household characteristics,115,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,0,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,20,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,15,,,,,,,,6001057
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,25,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,30,,,,,,,,6001057
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,15,,,,,,,,YBS006057007
2011,Teslin Region,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,10,,,,,,,,6001057
2011,Teslin Region,,,Total number of private households by number of persons per room,Household characteristics,110,,,,,,,,6001057
2011,Teslin Region,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,100,,,,,,,,6001057
2011,Teslin Region,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,15,,,,,,,,6001057
2011,Teslin Region,,,Total number of private households by housing suitability,Household characteristics,110,,,,,,,,6001057
2011,Teslin Region,Total number of private households by housing suitability,,Suitable,Household characteristics,95,,,,,,,,6001057
2011,Teslin Region,Total number of private households by housing suitability,,Not suitable,Household characteristics,20,,,,,,,,6001057
2011,Teslin Region,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,100,,,,,,,,6001057
