census_year,geo_name,category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2021,Teslin Post 13,Total - Private households by household size - 100% data,4 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001007'>View boundary on map</a>,,6001007
2021,Teslin Post 13,Total - Private households by household size - 100% data,5 or more persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001007'>View boundary on map</a>,,6001007
2021,Teslin Post 13,,Number of persons in private households,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001007'>View boundary on map</a>,,6001007
2021,Teslin Post 13,,Average household size,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001007'>View boundary on map</a>,,6001007
2021,Upper Liard,,Total - Occupied private dwellings by structural type of dwelling - 100% data,55,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,55,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001032
2021,Upper Liard,,Total - Private households by household size - 100% data,55,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Private households by household size - 100% data,1 person,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Private households by household size - 100% data,2 persons,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Private households by household size - 100% data,3 persons,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Private households by household size - 100% data,4 persons,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,Total - Private households by household size - 100% data,5 or more persons,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,,Number of persons in private households,130,75,60,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Upper Liard,,Average household size,2.4,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001032'>View boundary on map</a>,,6001032
2021,Watson Lake,,Total - Occupied private dwellings by structural type of dwelling - 100% data,500,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,390,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,25,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,45,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001003
2021,Watson Lake,,Total - Private households by household size - 100% data,495,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Private households by household size - 100% data,1 person,170,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Private households by household size - 100% data,2 persons,170,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Private households by household size - 100% data,3 persons,75,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Private households by household size - 100% data,4 persons,45,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,Total - Private households by household size - 100% data,5 or more persons,40,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,,Number of persons in private households,1125,565,560,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Watson Lake,,Average household size,2.3,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001003'>View boundary on map</a>,,6001003
2021,Whitehorse - Unorganized,,Total - Occupied private dwellings by structural type of dwelling - 100% data,200,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,195,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001060
2021,Whitehorse - Unorganized,,Total - Private households by household size - 100% data,205,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Private households by household size - 100% data,1 person,85,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Private households by household size - 100% data,2 persons,65,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Private households by household size - 100% data,3 persons,30,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Private households by household size - 100% data,4 persons,15,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,Total - Private households by household size - 100% data,5 or more persons,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,,Number of persons in private households,405,210,200,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Whitehorse - Unorganized,,Average household size,2,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001060'>View boundary on map</a>,,6001060
2021,Yukon - Unorganized,,Total - Occupied private dwellings by structural type of dwelling - 100% data,735,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,675,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,20,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,30,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001045
2021,Yukon - Unorganized,,Total - Private households by household size - 100% data,735,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Private households by household size - 100% data,1 person,295,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Private households by household size - 100% data,2 persons,270,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Private households by household size - 100% data,3 persons,90,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Private households by household size - 100% data,4 persons,50,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,Total - Private households by household size - 100% data,5 or more persons,25,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,,Number of persons in private households,1460,745,710,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Yukon - Unorganized,,Average household size,2,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001045'>View boundary on map</a>,,6001045
2021,Alaska Highway North Region,,Total - Occupied private dwellings by structural type of dwelling - 100% data,410,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,340,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,25,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,15,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,30,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,YBS042039049018
2021,Alaska Highway North Region,,Total - Private households by household size - 100% data,410,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Private households by household size - 100% data,1 person,165,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Private households by household size - 100% data,2 persons,150,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Private households by household size - 100% data,3 persons,45,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Private households by household size - 100% data,4 persons,35,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,Total - Private households by household size - 100% data,5 or more persons,25,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,,Number of persons in private households,850,435,415,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Alaska Highway North Region,,Average household size,2.1,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS042039049018'>View boundary on map</a>,,YBS042039049018
2021,Carcross-Tagish Region,,Total - Occupied private dwellings by structural type of dwelling - 100% data,350,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,320,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,YBS048008036
2021,Carcross-Tagish Region,,Total - Private households by household size - 100% data,350,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
2021,Carcross-Tagish Region,Total - Private households by household size - 100% data,1 person,145,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=YBS048008036'>View boundary on map</a>,,YBS048008036
